"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"202209","9호선","신목동","0","0","1780","437","5869","2096","20673","3505","20804","5869","10017","2745","6448","2758","5749","2960","5339","3224","4772","4319","4607","4156","4450","4428","6135","6555","6912","8871","5866","13599","2756","11296","1923","6190","1755","6830","1689","5689","532","3545","120","1495","2","104","0","0","0","0","20221003"
"202209","9호선","신반포","1","0","526","872","2025","10827","6261","8091","8815","8937","5275","5423","4049","5092","4223","3730","5264","3956","5110","5828","5115","5602","7336","6341","13115","8420","13111","9236","9682","13207","6361","8960","5403","4837","6065","3529","4586","3358","1639","2055","182","464","2","0","0","0","0","0","20221003"
"202209","9호선","신방화","6","1","4346","580","10968","2654","27886","4884","27183","11345","14621","6213","10547","5646","9336","6346","10377","7537","9196","7800","8332","7813","8650","10641","11751","12295","9536","14588","9976","24500","5403","19899","4268","11624","3235","10177","2419","9490","984","6269","134","2174","3","11","0","0","0","0","20221003"
"202209","9호선","양천향교","13","0","4066","1044","10057","6139","30514","10341","31198","38895","14271","16468","11319","8993","11174","7954","12553","9080","12138","9497","11548","10032","12709","10183","15187","12053","20867","17612","31825","25939","10771","24580","7017","15244","6100","12847","4200","13099","1887","9577","314","3046","1","20","0","0","0","0","20221003"
"202209","9호선","여의도","23","0","2702","2201","4411","22760","9141","129589","10586","168161","10875","69334","13547","30863","19260","30279","20625","29612","25631","31545","30320","26423","38195","25098","55244","25017","138405","27845","144551","31611","65992","18059","53431","9283","42289","8001","26363","7007","10094","4113","1461","1791","5","228","0","0","0","0","20221003"
"202209","9호선","염창","11","0","11319","657","27317","4646","77169","8476","84610","21005","45449","11277","27444","10004","23567","10933","23790","13894","20819","15438","18360","17367","18032","22300","19381","28097","22631","40949","24747","69488","12967","59908","9614","37049","8271","31602","6130","31314","2607","21693","426","5258","4","820","0","0","0","0","20221003"
"202209","9호선","증미","1","0","2327","614","7995","4061","22128","8449","23197","32415","11929","12074","8837","7043","9157","6078","9361","6846","8709","7203","8107","7624","9075","9191","11140","9641","17251","11507","27041","19716","8163","15987","4944","8469","3898","7451","2184","7035","945","5163","138","1342","0","7","0","0","0","0","20221003"
"202209","9호선","흑석(중앙대입구)","4","0","3395","1261","6149","6225","16475","12497","20935","29239","14510","16995","12088","18176","12595","13464","14599","13917","14286","14303","15781","13415","19119","12955","23054","15647","27635","19920","22931","29940","12321","18373","10843","12991","11483","10446","11521","10464","5949","7440","1198","1913","0","24","0","0","0","0","20221003"
"202209","9호선2~3단계","둔촌오륜","0","0","308","218","1042","1155","3286","3473","3915","2284","2706","1027","1492","769","1360","847","1292","868","1319","947","1339","1005","1743","1220","4016","1456","1802","2264","1834","2904","992","2504","566","1417","522","1411","355","1448","140","743","28","272","0","39","0","0","0","0","20221003"
"202209","9호선2~3단계","봉은사","1","0","1557","1450","5246","11663","8677","34321","10107","99161","8818","72336","8972","35529","13506","29638","17390","29181","21533","30623","25493","27430","31530","23484","41917","22913","68377","25252","95057","23866","45933","15259","32284","7797","28626","7202","20614","5882","5829","2949","754","743","3","6","0","0","0","0","20221003"
"202209","9호선2~3단계","삼성중앙","0","0","770","569","2629","3970","5903","14255","6790","42369","5753","31668","5493","12421","6217","7558","7279","7060","7842","8056","8730","6947","9994","7333","13621","7720","23575","9340","40296","13327","17158","7918","9483","5108","8846","4204","6124","3634","2636","2610","523","783","2","6","0","0","0","0","20221003"
"202209","9호선2~3단계","삼전","1","0","4324","386","6742","2206","20373","3768","31000","11034","19180","7655","10687","5402","8620","5421","9031","6371","9023","7175","7931","7636","8061","8717","9039","10691","10819","15738","13709","24755","6876","19865","5426","12078","4598","11329","3636","10696","1469","6518","232","2059","0","379","0","0","0","0","20221003"
"202209","9호선2~3단계","석촌","2","0","2712","337","8898","2251","23736","5466","30913","11765","21179","10863","12731","7782","11543","7978","12514","9051","12359","10044","11459","9957","12284","10295","14303","13629","16291","18641","16738","27459","9903","23281","8733","12704","9192","12548","7987","12823","3044","7474","529","2153","0","9","0","0","0","0","20221003"
"202209","9호선2~3단계","석촌고분","0","0","2581","429","5580","2233","16932","4869","27605","13150","16851","9089","9413","5928","8397","5248","8864","6050","8273","7214","7730","6531","7784","8560","9506","9713","11050","12687","13984","22573","6556","16842","4562","11033","4298","9664","3317","8995","1168","5964","161","1787","4","5","0","0","0","0","20221003"
"202209","9호선2~3단계","선정릉","1","1","989","1173","3655","7145","8119","18817","10021","63019","7681","45788","6319","19466","7393","13007","9228","11063","10258","11640","11431","10784","13187","9615","17152","10668","31307","12837","52469","14406","27285","10520","14736","6754","12345","6335","10206","6122","3711","3624","724","1151","0","3","0","0","0","0","20221003"
"202209","9호선2~3단계","송파나루","2","0","1940","289","3727","1947","12113","3410","17714","11213","10768","8090","6446","5129","5958","6734","6660","7469","7153","8050","7052","7449","7520","7481","7831","11125","9201","13947","12387","20804","6494","16430","6058","6987","6045","6355","4900","5720","1910","3709","310","1543","3","3","0","0","0","0","20221003"
"202209","9호선2~3단계","언주","0","0","1162","1201","2414","8526","6657","20629","9838","61918","8641","44052","8557","21612","10050","12009","11539","10841","12249","13128","13792","10933","16654","11066","22088","11098","38572","12532","54287","14207","25526","9882","13887","6560","11716","6071","8574","4968","3361","3272","600","982","0","58","0","0","0","0","20221003"
"202209","9호선2~3단계","올림픽공원(한국체대)","4","0","1803","628","7077","4026","15917","6468","19037","18602","13064","11313","8751","13730","8634","15397","10590","17297","10255","18791","11285","19631","13260","19957","16802","19656","23270","20798","21550","25121","13152","17252","15137","11142","22470","9832","21496","9996","5676","6006","181","1645","2","28","0","2","0","0","20221003"
"202209","9호선2~3단계","종합운동장","1","0","1149","268","3450","1753","9413","4670","10191","10931","7600","7498","5031","4280","5186","4309","5538","4990","5994","6089","5723","6109","6201","7282","7777","8242","9793","11170","11620","15538","7005","10526","5782","5901","6407","5431","9504","5395","3369","3309","502","793","1","13","0","0","0","0","20221003"
"202209","9호선2~3단계","중앙보훈병원","0","0","3020","549","14461","6230","42690","11568","43546","19255","25000","13834","18672","13815","17174","8507","15200","10442","11466","13617","15322","11480","17565","11275","17054","12205","18384","17600","13280","30915","5677","25441","3924","13934","3566","14031","2461","13983","859","7837","92","1796","0","177","0","1","0","0","20221003"
"202209","9호선2~3단계","한성백제","0","0","944","277","2745","1071","6755","1916","9115","6045","4931","4221","3434","3110","3166","3299","3796","3320","4009","3655","4054","3708","4344","3650","5369","4199","5983","5241","7982","7899","3612","6153","2750","3445","2925","3077","2595","3217","595","2076","101","756","0","1","0","0","0","0","20221003"
"202209","경강선","경기광주","2","0","2931","294","14908","2159","41750","5384","41186","11010","21629","4811","13423","4472","11704","5418","10807","5990","9834","7548","8207","7892","8466","10492","10132","14500","11272","20972","9765","34413","4886","28892","3297","18212","2462","14314","1671","9035","584","7560","0","34","0","0","0","0","0","0","20221003"
"202209","경강선","곤지암","1","0","818","119","2872","1791","7301","5862","6720","6779","4586","3360","3309","2633","3518","2419","3736","2940","3467","2806","3435","2763","3922","3284","4897","4107","7861","5322","6869","5946","2828","6376","1808","3649","1107","3630","500","2466","222","2007","0","0","0","0","0","0","0","0","20221003"
"202209","경강선","부발","2","0","891","34","2734","1988","6623","6860","5308","6959","3917","2108","3181","1964","3986","2536","3522","2893","3522","2316","4408","2850","4101","3154","5467","3452","7989","4631","6467","5415","4688","6178","2095","3778","1386","3581","832","3019","347","2541","3","1383","0","0","0","0","0","0","20221003"
"202209","경강선","삼동","2","0","1272","147","4640","1496","12759","2699","13020","2545","7381","1070","4258","1064","3043","1454","2829","1690","2580","1913","2128","2595","2237","2919","2662","4019","3851","6622","2926","9042","1450","8905","870","4874","671","4392","508","3539","133","1603","4","36","0","0","0","0","0","0","20221003"
"202209","경강선","세종대왕릉","0","0","207","2","670","124","1343","765","964","763","722","567","852","536","629","781","679","721","657","509","746","738","775","695","854","734","869","756","1044","909","351","1260","191","607","121","562","71","327","9","372","1","107","0","0","0","0","0","0","20221003"
"202209","경강선","신둔도예촌","4","0","670","104","2523","519","6279","2620","4791","4272","3214","2410","2649","1415","2211","1656","2703","1738","2611","1655","2254","1728","2358","1999","4007","2488","4523","3838","3635","4283","1607","4541","1249","2773","764","2815","302","2249","69","1669","1","1","0","0","0","0","0","0","20221003"
"202209","경강선","여주","0","0","1299","4","3761","868","6539","4108","5925","6201","4496","6033","4645","3702","4515","4302","5175","4619","5040","4349","5809","4044","6714","4209","8045","5331","7291","5726","4712","6190","3734","7792","2379","5604","1624","3083","1022","3448","239","3046","0","1218","0","0","0","0","0","0","20221003"
"202209","경강선","이매","13","0","667","18","1736","1018","4819","2001","3850","3079","2019","1425","1491","1048","1492","1046","1542","1106","1452","1362","1473","1186","1615","1634","2088","1877","2335","2666","2339","2882","1421","2423","1058","1249","1322","1063","1074","863","313","395","14","121","0","0","0","0","0","0","20221003"
"202209","경강선","이천","10","0","867","35","2999","1428","8063","5860","6910","7920","5289","4385","4715","3169","4532","4484","4654","4227","4680","4529","4608","4465","4763","4596","6524","5702","6743","6921","7918","8797","4179","6860","3243","5629","2491","3362","1236","3998","436","1781","0","638","0","0","0","0","0","0","20221003"
"202209","경강선","초월","0","0","1351","192","5997","1588","14688","4634","15327","5796","8416","2118","4893","1993","4480","2010","4134","2260","4115","2799","3331","3001","3477","4021","5157","5249","5768","7195","5429","12388","2411","10053","1724","7840","1271","5027","610","5001","313","3880","0","0","0","0","0","0","0","0","20221003"
"202209","경강선","판교","3","0","734","17","2463","6380","5738","14382","3870","28741","2468","20467","2496","9654","3445","7346","3487","6072","4368","5512","5830","5117","8611","4648","8939","5223","16507","7692","23055","6579","16647","4371","13225","1924","9866","1682","5444","1248","2126","720","3","190","0","0","0","0","0","0","20221003"
